##StartAddress, 18446697353101443128
##TaskId, PlcTask,20
20,2515,1,4594162771707952059,0,303,303
20,2515,1,2184203901330450007,0,14,14
20,2515,0,7625923668379592734,0,379,62
20,2516,1,4594162771707952059,0,310,310
20,2516,1,2184203901330450007,0,23,23
20,2516,0,7625923668379592734,0,431,98
20,2517,1,4594162771707952059,0,310,310
20,2517,1,2184203901330450007,0,22,22
20,2517,0,7625923668379592734,0,408,76
20,2518,1,4594162771707952059,0,309,309
20,2518,1,2184203901330450007,0,25,25
20,2518,0,7625923668379592734,0,410,76
20,2519,1,4594162771707952059,0,310,310
20,2519,1,2184203901330450007,0,25,25
20,2519,0,7625923668379592734,0,408,73
20,2520,1,4594162771707952059,0,311,311
20,2520,1,2184203901330450007,0,311,311
20,2520,0,7625923668379592734,0,679,57
20,2521,1,4594162771707952059,0,309,309
20,2521,1,2184203901330450007,0,22,22
20,2521,0,7625923668379592734,0,427,96
20,2522,1,4594162771707952059,0,308,308
20,2522,1,2184203901330450007,0,23,23
20,2522,0,7625923668379592734,0,392,61
20,2523,1,4594162771707952059,0,311,311
20,2523,1,2184203901330450007,0,24,24
20,2523,0,7625923668379592734,0,398,63
20,2524,1,4594162771707952059,0,305,305
20,2524,1,2184203901330450007,0,23,23
20,2524,0,7625923668379592734,0,398,70
20,2525,1,4594162771707952059,0,310,310
20,2525,1,2184203901330450007,0,25,25
20,2525,0,7625923668379592734,0,402,67
20,2526,1,4594162771707952059,0,310,310
20,2526,1,2184203901330450007,0,14,14
20,2526,0,7625923668379592734,0,442,118
20,2527,1,4594162771707952059,0,310,310
20,2527,1,2184203901330450007,0,28,28
20,2527,0,7625923668379592734,0,422,84
20,2528,1,4594162771707952059,0,309,309
20,2528,1,2184203901330450007,0,14,14
20,2528,0,7625923668379592734,0,400,77
20,2529,1,4594162771707952059,0,309,309
20,2529,1,2184203901330450007,0,23,23
20,2529,0,7625923668379592734,0,401,69
20,2530,1,4594162771707952059,0,304,304
20,2530,1,2184203901330450007,0,23,23
20,2530,0,7625923668379592734,0,395,68
20,2531,1,4594162771707952059,0,308,308
20,2531,1,2184203901330450007,0,316,316
20,2531,0,7625923668379592734,0,685,61
20,2532,1,4594162771707952059,0,334,334
20,2532,1,2184203901330450007,0,28,28
20,2532,0,7625923668379592734,0,429,67
20,2533,1,4594162771707952059,0,310,310
20,2533,1,2184203901330450007,0,23,23
20,2533,0,7625923668379592734,0,455,122
20,2534,1,4594162771707952059,0,310,310
20,2534,1,2184203901330450007,0,22,22
20,2534,0,7625923668379592734,0,394,62
20,2535,1,4594162771707952059,0,309,309
20,2535,1,2184203901330450007,0,23,23
20,2535,0,7625923668379592734,0,397,65
20,2536,1,4594162771707952059,0,325,325
20,2536,1,2184203901330450007,0,21,21
20,2536,0,7625923668379592734,0,426,80
20,2537,1,4594162771707952059,0,315,315
20,2537,1,2184203901330450007,0,23,23
20,2537,0,7625923668379592734,0,420,82
20,2538,1,4594162771707952059,0,310,310
20,2538,1,2184203901330450007,0,23,23
20,2538,0,7625923668379592734,0,442,109
20,2539,1,4594162771707952059,0,309,309
20,2539,1,2184203901330450007,0,24,24
20,2539,0,7625923668379592734,0,436,103
20,2540,1,4594162771707952059,0,309,309
20,2540,1,2184203901330450007,0,22,22
20,2540,0,7625923668379592734,0,414,83
20,2541,1,4594162771707952059,0,309,309
20,2541,1,2184203901330450007,0,23,23
20,2541,0,7625923668379592734,0,399,67
20,2542,1,4594162771707952059,0,310,310
20,2542,1,2184203901330450007,0,314,314
20,2542,0,7625923668379592734,0,680,56
20,2543,1,4594162771707952059,0,311,311
20,2543,1,2184203901330450007,0,55,55
20,2543,0,7625923668379592734,0,422,56
20,2544,1,4594162771707952059,0,309,309
20,2544,1,2184203901330450007,0,23,23
20,2544,0,7625923668379592734,0,391,59
20,2545,1,4594162771707952059,0,309,309
20,2545,1,2184203901330450007,0,15,15
20,2545,0,7625923668379592734,0,386,62
20,2546,1,4594162771707952059,0,309,309
20,2546,1,2184203901330450007,0,14,14
20,2546,0,7625923668379592734,0,382,59
20,2547,1,4594162771707952059,0,310,310
20,2547,1,2184203901330450007,0,24,24
20,2547,0,7625923668379592734,0,394,60
20,2548,1,4594162771707952059,0,319,319
20,2548,1,2184203901330450007,0,15,15
20,2548,0,7625923668379592734,0,424,90
20,2549,1,4594162771707952059,0,309,309
20,2549,1,2184203901330450007,0,23,23
20,2549,0,7625923668379592734,0,426,94
20,2550,1,4594162771707952059,0,309,309
20,2550,1,2184203901330450007,0,23,23
20,2550,0,7625923668379592734,0,402,70
20,2551,1,4594162771707952059,0,309,309
20,2551,1,2184203901330450007,0,24,24
20,2551,0,7625923668379592734,0,391,58
20,2552,1,4594162771707952059,0,304,304
20,2552,1,2184203901330450007,0,14,14
20,2552,0,7625923668379592734,0,406,88
20,2553,1,4594162771707952059,0,309,309
20,2553,1,2184203901330450007,0,315,315
20,2553,0,7625923668379592734,0,709,85
20,2554,1,4594162771707952059,0,316,316
20,2554,1,2184203901330450007,0,22,22
20,2554,0,7625923668379592734,0,406,68
20,2555,1,4594162771707952059,0,310,310
20,2555,1,2184203901330450007,0,22,22
