##TaskId, PlcTask,20
20,4025,1,4594162771707952059,0,342,342
20,4025,1,2184203901330450007,0,8,8
20,4025,0,7625923668379592734,0,378,28
20,4026,1,4594162771707952059,0,339,339
20,4026,1,2184203901330450007,0,9,9
20,4026,0,7625923668379592734,0,371,23
20,4027,1,4594162771707952059,0,338,338
20,4027,1,2184203901330450007,0,9,9
20,4027,0,7625923668379592734,0,369,22
20,4028,1,4594162771707952059,0,337,337
20,4028,1,2184203901330450007,0,9,9
20,4028,0,7625923668379592734,0,368,22
20,4029,1,4594162771707952059,0,337,337
20,4029,1,2184203901330450007,0,8,8
20,4029,0,7625923668379592734,0,368,23
20,4030,1,4594162771707952059,0,336,336
20,4030,1,2184203901330450007,0,7,7
20,4030,0,7625923668379592734,0,367,24
20,4031,1,4594162771707952059,0,336,336
20,4031,1,2184203901330450007,0,7,7
20,4031,0,7625923668379592734,0,367,24
20,4032,1,4594162771707952059,0,336,336
20,4032,1,2184203901330450007,0,8,8
20,4032,0,7625923668379592734,0,365,21
20,4033,1,4594162771707952059,0,336,336
20,4033,1,2184203901330450007,0,8,8
20,4033,0,7625923668379592734,0,367,23
20,4034,1,4594162771707952059,0,336,336
20,4034,1,2184203901330450007,0,340,340
20,4034,0,7625923668379592734,0,699,23
20,4035,1,4594162771707952059,0,336,336
20,4035,1,2184203901330450007,0,7,7
20,4035,0,7625923668379592734,0,365,22
20,4036,1,4594162771707952059,0,337,337
20,4036,1,2184203901330450007,0,7,7
20,4036,0,7625923668379592734,0,367,23
20,4037,1,4594162771707952059,0,337,337
20,4037,1,2184203901330450007,0,8,8
20,4037,0,7625923668379592734,0,367,22
20,4038,1,4594162771707952059,0,337,337
20,4038,1,2184203901330450007,0,8,8
20,4038,0,7625923668379592734,0,366,21
20,4039,1,4594162771707952059,0,337,337
20,4039,1,2184203901330450007,0,7,7
20,4039,0,7625923668379592734,0,366,22
20,4040,1,4594162771707952059,0,336,336
20,4040,1,2184203901330450007,0,8,8
20,4040,0,7625923668379592734,0,367,23
20,4041,1,4594162771707952059,0,336,336
20,4041,1,2184203901330450007,0,7,7
20,4041,0,7625923668379592734,0,366,23
20,4042,1,4594162771707952059,0,336,336
20,4042,1,2184203901330450007,0,8,8
20,4042,0,7625923668379592734,0,366,22
20,4043,1,4594162771707952059,0,336,336
20,4043,1,2184203901330450007,0,7,7
20,4043,0,7625923668379592734,0,366,23
20,4044,1,4594162771707952059,0,337,337
20,4044,1,2184203901330450007,0,7,7
20,4044,0,7625923668379592734,0,366,22
20,4045,1,4594162771707952059,0,337,337
20,4045,1,2184203901330450007,0,339,339
20,4045,0,7625923668379592734,0,699,23
20,4046,1,4594162771707952059,0,337,337
20,4046,1,2184203901330450007,0,7,7
20,4046,0,7625923668379592734,0,367,23
20,4047,1,4594162771707952059,0,337,337
20,4047,1,2184203901330450007,0,7,7
